id,name,phone,timeOpen,ratingAverage,details,Address,Longitude,Latitude
1549,Quán No.176,Chưa xác thực,,5.0,"Kiểu Việt, Bữa tối, Chỗ ngồi, Dịch vụ bàn","132 Nguyễn Thái Học, Thành phố Hồ Chí Minh Việt Nam",106.6951665,10.7688232
1550,Quán Nông Trại Khoai,+84 28 6285 3757,Đang mở cửa: 4:00 CH - 12:00 SA,5.0,"Quầy bar, Quán rượu, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay","39 Xuan Thuy Thao Dien, Thu Duc City, Thành phố Hồ Chí Minh Việt Nam",106.7309967,10.803336
1551,Quán Ốc 236,Chưa xác thực,,4.0,Hải sản,"68A Phan Đăng Lưu, Phường 5, Quận Phú Nhuận, Thành phố Hồ Chí Minh 70000 Việt Nam",106.685982,10.8041964
1552,Quán Ốc 379,+84 93 317 91 39,Đang mở cửa: 2:30 CH - 11:00 CH,5.0,"Đồ nướng, Kiểu Á, Kiểu Việt, Tốt cho sức khỏe, Thức ăn đường phố, Bữa trưa, Bữa tối","2 130, Kha Van Can P. Hiep Binh Chanh Q. Thu Duc, Thành phố Hồ Chí Minh 70000 Việt Nam",106.718552,10.827847
1553,Quan Oc 49B / Seafood Shop 49B,Chưa xác thực,Đang mở cửa: 4:00 CH - 02:00 SA,4.0,"Hải sản, Kiểu Việt, Bữa tối","114 Dien Bien Phu, Dakao, District 1, HCMC, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6964563,10.7895126
1554,Quán Ốc 63 - Cari Cua & Hải Sản Tươi Sống,+84 28 3940 1279,Đang mở cửa: 3:00 CH - 11:00 CH,4.5,"Kiểu Việt, Bữa trưa, Bữa tối","290/15A Nam Kỳ Khởi Nghĩa Phường 8, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6846789,10.7903764
1555,Quán Oc Khanh,+84 8 3822 0555,,4.5,"Hải sản, Kiểu Việt","72/14A Đường số 30 Phường 6, Quận Gò Vấp, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6782306,10.8440256
1556,Quan Oc Nhu,+84 90 830 30 51,,4.0,Hải sản,"Hung Vuong Plaza, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6630621,10.756251
1557,Quán Orientea,+84 90 963 92 56,Đang mở cửa: 09:00 SA - 10:30 CH,4.5,"Tốt cho sức khỏe, Phù hợp với người ăn chay","262 Bùi Viện Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6904384,10.7656297
1558,Quán Phở Cao Vân,Chưa xác thực,,4.0,"Kiểu Việt, Kiểu Á, Bữa sáng, Bữa nửa buổi, Bữa tối","Đường Phạm Ngũ Lão Chợ Ẩm Thực, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6937594,10.7688718
1559,Quán Phở Chay Như,+84 3824 2816,,5.0,"Kiểu Việt, Kiểu Á, Súp, Bữa tối, Bữa trưa, Dịch vụ bàn, Chỗ ngồi","756A Âu Cơ, Phường 14, Quận Tân Bình, Thành phố Hồ Chí Minh Việt Nam",106.6406457,10.7891789
1560,Quán Phở Ông Cả,+84 98 584 83 82,Đang mở cửa: 05:30 SA - 11:00 CH,4.5,"Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối","58 Cao Triều Phát Tân Phong, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7082017,10.7320534
1561,Quán Phố Ông Đề,+84 90 813 82 28,Đang mở cửa: 06:30 SA - 12:00 SA,5.0,"Nhà hàng bán bia, Cà phê, Kiểu Á, Quán rượu, Kiểu Việt, Tốt cho sức khỏe, Kiểu Singapore, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống, Giao hàng, Cửa hàng bán thức ăn mang về, Chỗ ngồi, Phục vụ đồ uống có cồn, Rư","603 Xo Viet Nghe Tinh St., P.26, Binh Thanh Distric, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7131378,10.8106534
1562,Quán Phở Phú Hương,+84 8 3843 4323,Đang mở cửa: 06:00 SA - 9:00 CH,4.5,"Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối","99 Nguyễn Huệ Tầng 4, Saigon Gardens, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7038615,10.7733531
1563,Quán Phở Thái Sơn,+84 8 3925 5597,Đang mở cửa: 06:00 SA - 9:00 CH,4.5,"Kiểu Á, Kiểu Việt, Súp, Bữa nửa buổi, Bữa sáng, Bữa trưa, Bữa tối, Đồ uống, Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Đỗ xe có người coi, Bãi đỗ xe tập trung miễn phí, Có ghế ăn ch","58/9 Trương Định Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6960082,10.7726975
1564,Quán Poke Saigon,+84 90 247 43 88,Đang mở cửa: 10:00 SA - 9:00 CH,5.0,"Kiểu Mỹ, Tốt cho sức khỏe, Kiểu Hawai, Hải sản, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten","149 Ton That Dam Street, Ben Nghe Ward, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7023554,10.773052
1565,Quán Sáu Ốc,+84 28 3836 7163,,4.5,Kiểu Việt,"28 Trần Ngọc Diện Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 713384 Việt Nam",106.7403957,10.8052407
1566,Quán Sông Trăng,+84 8 3556 2516,,4.0,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Bữa trưa, Bữa tối","42 Trần Cao Vân , Quận 3, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6961684,10.7832637
1567,Quán The Burger Bistro,+84 98 182 87 83,,4.5,"Kiểu Mỹ, Đồ ăn nhanh, Kiểu Anh, Kiểu Úc, Kiểu Canada","26/3 Lê Thánh Tôn Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7040115,10.7803876
1568,Quán Thúy,+84 8 3910 1062,Đang mở cửa: 09:00 SA - 11:00 CH,4.0,"Hải sản, Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối, Đêm muộn, Cửa hàng bán thức ăn mang về, Chỗ ngồi, Phục vụ đồ uống có cồn","14 74, Truong Quoc Dung, Ward 10, Phu Nhuan district, Thành phố Hồ Chí Minh 70000 Việt Nam",106.67274,10.798833
1569,Quán Ụt Ụt,+84 28 3744 6947,Đang mở cửa: 11:00 SA - 11:00 CH,4.0,"Thịt nướng, Đồ nướng, Quầy bar, Quán rượu, Bữa trưa, Bữa tối","11 Ton That Thiep, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7026292,10.7733891
1570,Quan Ut Ut - Vo Van Kiet,+84 28 3914 4500,Đang mở cửa: 11:00 SA - 11:00 CH,4.5,"Nhà hàng bán bia, Kiểu Mỹ, Quầy bar, Đồ nướng, Tùy chọn đồ ăn không có gluten","15/3 Lê Thánh Tôn Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7056005,10.7809888
1571,Quán Yến Hương Giang - Bún Bò Huế,Chưa xác thực,,4.5,Món kết hợp,"86F Võ Thị Sáu Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6920372,10.7891501
1572,Quince Eatery,+84 28 3821 8661,Đang mở cửa: 5:30 CH - 11:45 CH,4.5,"Kiểu Địa Trung Hải, Thịt nướng, Kiểu Âu, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten","52 Võ Văn Tần Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.690744,10.778384
1573,Quốc Ký,+84 90 374 31 09,,5.0,"Kiểu Trung Quốc, Kiểu Việt","97b Thảo Điền, Phường Thảo Điền Quận 2, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7334385,10.8076683
1574,Quyen Quyen Restaurant,+84 8 3827 9800,Đang mở cửa: 06:30 SA - 10:30 CH,4.5,"Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Đặt chỗ","57 Ho Xuan Huong District 3, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6875083,10.7763383
1575,RAKU - Japanese Cuisine,+84 8 3824 4562,,4.0,Món kết hợp,"159 Nguyễn Du Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6928978,10.7722554
1576,Ramen Bar Suzuki Ho Chi Minh City,+84 126 899 5618,Đang mở cửa: 11:00 SA - 2:00 CH6:00 CH - 11:00 CH,4.0,"Kiểu Nhật, Bữa trưa, Bữa tối","50 Đặng Thị Nhu Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6969772,10.7691071
1577,Ramen Danbo,+84 90 131 53 44,,4.0,"Kiểu Nhật, Kiểu Á, Bữa trưa, Bữa tối, Wifi miễn phí","44 Lê Lợi Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 7000 Việt Nam",106.70035,10.77416
1578,Rạn Biển 5,+84 28 3932 2999,Đang mở cửa: 09:00 SA - 11:00 CH,4.0,"Hải sản, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Đồ uống, Đặt chỗ","113B Hồ Tùng Mậu, Thành phố Hồ Chí Minh 700000 Việt Nam",106.703307,10.772668
1579,Rạn Biển 6,+84 8 3825 0666,,4.0,"Kiểu Việt, Hải sản","56 Bui Thi Xuan Ben Thanh Ward, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6899381,10.7713655
1580,Rat Hue Viet Restaurant,+84 90 950 15 02,Đang mở cửa: 08:00 SA - 10:00 CH,4.0,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Bữa trưa, Bữa tối, Bữa sáng, Bữa nửa buổi",Thành phố Hồ Chí Minh Việt Nam,106.6296638,10.8230989
1581,Rau Oi Restaurant,+84 70 4558 581,Đang mở cửa: 10:00 SA - 8:45 CH,5.0,"Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối","101 Lê Thị Riêng Phường Bến Thành, Quận 1, TP. Hồ Chí Minh, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6904614,10.7709631
1582,Rbar,+84 28 3822 0033,Đang mở cửa: 07:00 SA - 11:00 CH,5.0,"Cà phê, Quầy bar, Quốc tế, Quán bar phục vụ đồ ăn, Đêm muộn, Đồ uống, Bữa trưa, Bữa tối","15-17-19 Nguyễn An Ninh, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6972428,10.7719197
1583,Red Door Restaurant,+84 120 880 5905,Đang đóng cửa:  Xem tất cả giờ,4.0,"Kiểu Á, Kiểu Việt, Bữa tối","96B Le Thanh Ton Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6990678,10.7743097
1584,Red&Round,Chưa xác thực,Đang mở cửa: 11:30 SA - 2:30 CH5:00 CH - 10:00 CH,5.0,"Kiểu Ý, Pizza, Quán bar phục vụ đồ ăn, Bữa trưa, Bữa tối","Corner Le Van Huu Street and Nguyen Du Street District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7010062,10.7818405
1585,Reflections Restaurant,+84 90 690 05 23,Đang mở cửa: 11:00 SA - 2:30 CH5:45 CH - 10:00 CH,4.5,"Quốc tế, Kiểu Âu, Phù hợp với người ăn chay","31 D Thai Van Lung Dong Khoi Area, Thành phố Hồ Chí Minh Việt Nam",106.7038039,10.7798329
1586,Rehab Station - Social Craft Beer Hub,+84 28 3911 8229,Đang mở cửa: 4:00 CH - 12:00 SA,4.5,"Quán rượu, Quán rượu đặc sản, Quầy bar, Bữa trưa, Đồ uống, Bữa tối, Bữa nửa buổi, Đêm muộn, Có bãi đỗ xe, Bãi đỗ xe đường phố, Bãi đỗ xe có vé, Bãi đỗ xe tập trung miễn phí, Tivi, Phục vụ đồ uống có cồn, Rượu và bia, Wifi miễn phí, Chấp nhận","12 Phan Kế Bính Tầng thượng, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6988863,10.7906444
1587,Reika,+84 93 883 44 90,Đang mở cửa: 5:30 CH - 01:00 SA,5.0,"Kiểu Nhật, Phong cách ẩm thực Fusion Nhật Bản, Quầy bar, Thịt nướng, Quán rượu, Nhà hàng bia, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Thanh toán","85 Phạm Viết Chánh Phường 19, Quận Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7117428,10.7902365
1588,Remi Thao Dien,+84 93 339 60 62,,5.0,"Quầy bar, Quán rượu, Đêm muộn, Đồ uống","23 Thao Dien District 2, Thành phố Hồ Chí Minh Việt Nam",106.737493,10.8034018
1589,Restaurant 13,+84 8 3823 9314,Đang mở cửa: 09:00 SA - 11:00 CH,4.0,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Bữa trưa, Bữa tối","74/7 Hai Ba Trung Street, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7036262,10.7785215
1590,Restaurant 31,(08) 825 1330,,4.5,Món kết hợp,"111 Nguyễn Huệ, Q.1 Ben Nghe Ward, District 1, HCMC, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7036849,10.773589
1591,Restaurant Ai Hue 2,+84 28 3838 3828,,4.0,"Kiểu Trung Quốc, Kiểu Á, Phù hợp với người ăn chay, Bữa trưa, Bữa tối","6/1 Cách Mạng Tháng 8 Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6931763,10.7719702
1592,Restaurant Esta,+84 88 662 37 82,Đang mở cửa: 5:30 CH - 11:00 CH,4.5,"Đương đại, Thịt nướng, Phù hợp với người ăn chay, Tùy chọn ăn chay","30 Lê Lợi P. Bến Nghé, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.700588,10.7743939
1593,Restaurant L'Oasis,+84 865822239,Đang mở cửa: 11:00 SA - 2:00 CH5:00 CH - 10:00 CH,4.5,"Kiểu Pháp, Kiểu Địa Trung Hải, Kiểu Âu, Bữa trưa, Bữa tối, Đặt chỗ, Wifi miễn phí, Dịch vụ bàn, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Chấp nhận thẻ tín dụng","55 Ngô Quang Huy Thảo Điền, Quận 2, Thành phố Hồ Chí Minh Việt Nam",106.7356347,10.8049411
1594,Restaurant Phuong,+84 8 3838 9086,,4.5,Kiểu Việt,"32 đường số 10 Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh Việt Nam",106.7454949,10.8043551
1595,Restaurant Sin Viet,+84 90 838 01 77,,4.0,"Kiểu Á, Kiểu Việt","38 Nguyễn Cừ Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7283288,10.803786
1596,Restaurant Vatel,+84 8 5404 2220,Đang mở cửa: 11:30 SA - 2:00 CH5:00 CH - 9:00 CH,4.0,"Kiểu Pháp, Kiểu Âu, Bữa trưa, Bữa tối","6/1/2 Nguyễn Ư Dĩ, Quận 2, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7415865,10.8053204
1597,"RetroSaigon Cafe- Craft Beer, Cocktail Bar",+84 93 870 37 04,Đang mở cửa: 12:00 SA - 01:00 SA4:00 CH - 11:45 CH,5.0,"Nhà hàng bán bia, Quầy bar, Cà phê, Quán rượu, Quầy rượu vang, Nhà hàng bia, Bữa tối, Đêm muộn, Đồ uống","820 Đường Nguyễn Kiệm Phường 3, Quận Gò Vấp, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6788396,10.8163501
1598,Rex Hotel,Chưa xác thực,,4.0,"Quầy bar, Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối, Bữa sáng, Đêm muộn, Đồ uống, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Lối vào ra cho xe lăn, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Wifi miễn phí, Dịch vụ bàn, Nhạc sống","256 Lê Thánh Tôn Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6957743,10.7721669
1599,Ria - Sangria & Tapas,+84 90 902 82 93,Đang mở cửa: 5:00 CH - 12:00 SA,4.5,"Kiểu Tây Ban Nha, Kiểu Địa Trung Hải, Kiểu Âu, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống","65 Lê Lợi L5-18, Saigon Centre, Thành phố Hồ Chí Minh 70000 Việt Nam",106.700961,10.773325
1600,Rice Field - Homecooked Vietnamese Cuisine,+84 90 693 86 36,Đang mở cửa: 10:00 SA - 10:00 CH,4.5,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten","5B Nguyễn Siêu Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7045032,10.7775898
1601,Rice Terrace Restaurant – Authentic Vietnamese Cuisine,+84 90 879 93 00,Đang mở cửa: 5:00 CH - 9:00 CH,5.0,"Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa tối, Bữa trưa","389-391 Võ Văn Tần, P.5, Q.3 Quan 3, Thành phố Hồ Chí Minh L4K 5Y6 Việt Nam",106.6840773,10.7701435
1602,Rico Taco,+84 28 3825 1676,Đang mở cửa: 10:00 SA - 10:00 CH,4.0,"Kiểu Mexico, Kiểu La tinh, Kiểu Trung Mỹ, Phù hợp với người ăn chay, Tùy chọn ăn chay","122 Xuân Thủy Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7366713,10.803981
1603,Riêu Cá Garden,+84 8 3827 7122,,4.5,Bữa tối,"33 Hoàng Văn Thụ Phường 15, Quận Phú Nhuận, Thành phố Hồ Chí Minh Việt Nam",106.6792745,10.7990767
1604,Ringer Hut,+84 28 3520 0050,Đang mở cửa: 07:00 SA - 10:00 CH,4.5,"Kiểu Nhật, Bữa sáng, Bữa trưa, Bữa tối","70-72 Bàu Cát Phường 14 , Quận Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam",106.641742,10.792492
1605,River View Restaurant And Coffee,+84 78 882 5221,,4.5,"Kiểu Á, Kiểu Ả Rập, Kiểu Trung Đông, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Dịch vụ bàn, Đặt chỗ","Lầu 08, 10-12 Nguyễn Trãi Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6928237,10.7712208
1606,Rivia Dining,+84 76 410 3103,Đang mở cửa: 07:00 SA - 10:30 CH,4.5,"Hải sản, Kiểu Việt, Đồ nướng, Kiểu Á, Quán bán trái cây giải khát, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống","48 Ngo Duc Ke, P.ben Nghe, Q1,, Thành phố Hồ Chí Minh 70000 Việt Nam",106.704514,10.772673
1607,Roadway Cafe & Beer,+84 90 766 26 88,,5.0,Kiểu Việt,"139 Ton Dat Tien Street, Tan Phong Ward, District 7 139 Tôn Dật Tiên, P Tân Phong, Q 7, Thành phố Hồ Chí Minh 84 Việt Nam",106.7145323,10.7231546
1608,Roast & Smoke Thao Dien,+84 93 736 36 87,Đang đóng cửa:  Xem tất cả giờ,5.0,"Kiểu Mỹ, Cà phê, Đồ nướng, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối","153 Nguyen Thai Binh street, district 1, Thành phố Hồ Chí Minh 00848 Việt Nam",106.698712,10.768063
1609,Robata Dining An,+84 90 637 32 03,Đang mở cửa: 11:30 SA - 2:00 CH5:30 CH - 12:00 SA,4.5,"Kiểu Nhật, Sushi, Kiểu Á, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ăn tối phòng riêng, Chỗ ngồi, Phục vụ đồ uống có cồn, Bãi đỗ xe đường phố, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn","69 Mac Đinh Chi, Da Kao Smoothy & Juice Bar, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6959726,10.7878587
1610,Roka Fella,+84 81 555 5058,Đang mở cửa: 11:30 SA - 2:00 CH6:00 CH - 10:00 CH,5.0,"Kiểu Nhật, Sushi, Quầy bar, Đương đại, Bữa trưa, Bữa tối, Đồ uống","82 - 84 Le Quang Dinh, P14, Q Binh Thanh Branch 2: 29 Truong Dinh, P6, Q3, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6824313,10.7828246
1611,ROLL Temaki Sushi,+(84)0764251078,Đang mở cửa: 11:30 SA - 2:00 CH6:00 CH - 9:30 CH,5.0,"Kiểu Nhật, Sushi, Bữa trưa, Bữa tối","136-138 Lê Thị Hồng Gấm, Q.1 Lầu 21. Toà nhà Bến Thành, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6971877,10.7688417
1612,Rơm BBQ,+84 28 3822 0060,Đang mở cửa: 3:00 CH - 11:00 CH,4.0,"Đồ nướng, Kiểu Việt, Bữa tối, Bữa trưa, Đêm muộn, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Phục vụ đồ uống có cồn, Dịch vụ bàn","53/27 Tran Khanh Du, Quan 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6913877,10.7944967
1613,Roof Garden Restaurant,+84 8 3829 3888,Đang đóng cửa:  Xem tất cả giờ,4.0,"Món kết hợp, Kiểu Việt, Bữa tối, Đặt chỗ, Bữa ăn tự chọn, Chỗ ngồi, Dịch vụ bàn","Hẻm 15A Lê Thánh Tôn, Thành phố Hồ Chí Minh Việt Nam",106.7053826,10.780965
1614,ROS Yacht Club,+84 90 379 62 36,Đang mở cửa: 08:00 SA - 11:30 CH,4.5,"Quầy bar, Kiểu Á, Quán rượu, Món kết hợp, Kiểu Việt, Tùy chọn ăn chay","141 Nguyen Hue Boulevard Hotel Rex, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7008595,10.7759213
1615,Rosie Garden,+84 8 5692 7349,Đang mở cửa: 12:00 SA - 11:59 CH,5.0,"Kiểu Việt, Kiểu Á, Phù hợp với người ăn chay","Lầu 9, 35 Nguyễn Văn Tráng Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6923104,10.7698524
1616,Roti Mojo,+84 93 726 24 48,Đang mở cửa: 09:00 SA - 10:30 CH,4.5,"Kiểu Ấn Độ, Cà phê, Quán bar phục vụ đồ ăn, Bữa sáng, Bữa trưa, Bữa tối, Đồ uống","73 Lê Văn Linh, D.4 Phường 13, Quận 4, Thành phố Hồ Chí Minh Việt Nam",106.706706,10.763129
1617,Ruby Soho Saigon,Chưa xác thực,,4.5,"Quầy bar, Quán rượu, Quốc tế, Bữa tối, Đêm muộn","35 Bui Thi Xuan, District 1 District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6900467,10.7712547
1618,RuNam Bistro,+84 28 3636 6235,,3.5,"Kiểu Việt, Phù hợp với người ăn chay","8A/A13 Thái Văn Lung Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam",106.7047323,10.7793143
1619,Runam d'Or,+84 8 3829 3229,Đang mở cửa: 07:00 SA - 11:00 CH,4.5,"Cà phê, Kiểu Bữa tối, Kiểu Âu, Kiểu Pháp, Phù hợp với người ăn chay","15A/7 Lê Thánh Tôn Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7058999,10.7811211
1620,Ruộng Pub & Hub,+84 91 920 02 27,Đang mở cửa: 12:00 SA - 11:59 CH,4.5,"Quầy bar, Cà phê, Kiểu Việt, Nhà hàng bán bia, Phù hợp với người ăn chay","District 1 Rex Hotel, Thành phố Hồ Chí Minh Việt Nam",106.7008595,10.7759213
1621,Ryu Gyong,+84 90 343 60 66,,4.5,Món kết hợp,"19 Tran Ngoc Dien Estella Place - Level 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7394281,10.8045285
1622,Ryuko,+84 28 3939 0999,Đang mở cửa: 11:00 SA - 2:00 CH5:30 CH - 11:00 CH,3.5,"Bữa trưa, Bữa tối","193 Dien Bien Phu Street Ward 6, District 3, Thành phố Hồ Chí Minh Việt Nam",106.6935564,10.7860864
1623,S Bistro,+84 93 234 07 48,Đang mở cửa: 10:00 SA - 11:30 CH,5.0,"Bữa trưa, Bữa tối, Đồ uống, Cửa hàng bán thức ăn mang về, Đặt chỗ, Chỗ ngồi, Phục vụ đồ uống có cồn, Wifi miễn phí, Chấp nhận thẻ tín dụng","194D Pasteur, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6946943,10.7818134
1624,Sả Quán,+84 91 271 39 31,,5.0,Kiểu Việt,"23C Tôn Đức Thắng, phường BếnThành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.705524,10.78256
1625,Sabor Tapas Bar,+84 77 173 0112,Đang mở cửa: 3:00 CH - 12:00 SA,5.0,"Kiểu Tây Ban Nha, Bữa tối","14M Quốc Hương Thảo Điền, Quận 2, Thành phố Hồ Chí Minh Việt Nam",106.7326668,10.8024245
1626,Sadec Quan,+84 8 3823 0667,Đang mở cửa: 06:00 SA - 9:00 CH,4.5,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay","130 Nguyen Huu Cau Sap 41, cho Tan Đinh, Q.1, Thành phố Hồ Chí Minh Việt Nam",106.6296638,10.8230989
1627,Safari Karaoke,+84 774 222 227,Đang mở cửa: 12:00 SA - 11:59 CH,5.0,"Quầy bar, Kiểu Á, Quán rượu, Bữa sáng, Bữa trưa, Bữa tối","131 Bui Vien District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6920052,10.766464
1628,Saffron - Flavours Of India,+84 98 862 84 00,Đang mở cửa: 11:00 SA - 12:00 SA,5.0,"Kiểu Ấn Độ, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống, Giao hàng, Cửa hàng bán thức ăn mang về, Bữa ăn tự chọn, Ăn tối phòng riêng, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ tín dụng, N","197 Nguyen Van Huong Street Thao Dien Ward, District 2, Thành phố Hồ Chí Minh 7000 Việt Nam",106.7335334,10.8159279
1629,Sagar Indian Cuisine,+(84)39 437 3786,Đang mở cửa: 10:30 SA - 2:30 CH5:30 CH - 10:00 CH,5.0,"Kiểu Ấn Độ, Kiểu Á, Kiểu Trung Đông, Kiểu Pakistan, Kiểu Nepal, Kiểu Bangladesh, Bữa trưa, Bữa tối","55 Trần Quốc Toản Lầu 1, Phường 8, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6886714,10.7878358
1630,Sago Bistro The Cafe and Restaurant,+84 90 635 78 39,Đang mở cửa: 07:30 SA - 11:00 CH,4.5,"Kiểu Âu, Kiểu Trung Á, Đồ uống, Bữa sáng, Bữa trưa, Bữa tối","126 Lê Văn Sỹ, P.10, Q. Phú Nhuận, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6716284,10.7919662
1631,Sai - Dog,+84 93 263 79 45,Đang mở cửa: 10:00 SA - 10:00 CH,5.0,"Kiểu Mỹ, Kiểu Việt, Bữa trưa, Bữa tối","18A Cộng Hòa, Thành phố Hồ Chí Minh Việt Nam",106.6536844,10.8002272
